0,1,2,3,4,5,6,7,8,9
0.00021296778987015382,0.00020241506783194688,0.00018289544630282144,0.00015722622494106404,0.00012878210487078908,0.00010065138234373959,7.520881857197796e-05,5.3944657992997515e-05,3.728671176507572e-05,2.4949771321901133e-05
0.00020241506783194688,0.00019238588337082695,0.00017383463462532453,0.00014943880797741523,0.00012240566039457758,9.567015756300703e-05,7.148932489105836e-05,5.1279417789241626e-05,3.544707131805718e-05,2.372126696043195e-05
0.00018289544630282144,0.00017383463462532453,0.00015707455902644693,0.00013503409898663496,0.00011061079553395181,8.645600802762411e-05,6.460898579898858e-05,4.634913123519775e-05,3.2043908503420556e-05,2.1448544313909756e-05
0.00015722622494106404,0.00014943880797741523,0.00013503409898663496,0.00011609091755574079,9.509953506314382e-05,7.433838416487644e-05,5.556033434518629e-05,3.9864833873234395e-05,2.756783318516265e-05,1.845906719987746e-05
0.00012878210487078908,0.00012240566039457758,0.00011061079553395181,9.509953506314382e-05,7.791088205990066e-05,6.091006403145703e-05,4.553262245580049e-05,3.26786146260876e-05,2.2606906137762274e-05,1.5145463445659163e-05
0.00010065138234373959,9.567015756300703e-05,8.645600802762411e-05,7.433838416487644e-05,6.091006403145703e-05,4.7627725866206954e-05,3.561309160372321e-05,2.5569077485841086e-05,1.7698084413186445e-05,1.1865870451929168e-05
7.520881857197796e-05,7.148932489105836e-05,6.460898579898858e-05,5.556033434518629e-05,4.553262245580049e-05,3.561309160372321e-05,2.663965664387034e-05,1.9136962919616718e-05,1.3256338247282312e-05,8.897706446614924e-06
5.3944657992997515e-05,5.1279417789241626e-05,4.634913123519775e-05,3.9864833873234395e-05,3.26786146260876e-05,2.5569077485841086e-05,1.9136962919616718e-05,1.3757985283794776e-05,9.540777129371017e-06,6.4137931465452485e-06
3.728671176507572e-05,3.544707131805718e-05,3.2043908503420556e-05,2.756783318516265e-05,2.2606906137762274e-05,1.7698084413186445e-05,1.3256338247282312e-05,9.540777129371017e-06,6.626576977052954e-06,4.464517580779186e-06
2.4949771321901133e-05,2.372126696043195e-05,2.1448544313909756e-05,1.845906719987746e-05,1.5145463445659163e-05,1.1865870451929168e-05,8.897706446614924e-06,6.4137931465452485e-06,4.464517580779186e-06,3.017166022966748e-06
