0,1,2,3,4,5,6,7,8
3.177866838389301e-05,2.9458692780982854e-05,2.5328062828458157e-05,2.0224732810961308e-05,1.5042024162734699e-05,1.043793116492637e-05,6.796041954172693e-06,4.17027185181295e-06,2.4178913246443795e-06
2.9458692780982854e-05,2.730828938436046e-05,2.3479563613030927e-05,1.8749205645229628e-05,1.3945212102588142e-05,9.677500799204322e-06,6.301602827949401e-06,3.867514849931179e-06,2.242957845887007e-06
2.5328062828458157e-05,2.3479563613030927e-05,2.0188344975672297e-05,1.612202427723976e-05,1.1992296558285734e-05,8.323483787538725e-06,5.4211658964989175e-06,3.328361426066473e-06,1.931396184328217e-06
2.0224732810961308e-05,1.8749205645229628e-05,1.612202427723976e-05,1.2876059697328346e-05,9.579331923081947e-06,6.650415644183638e-06,4.333183709672548e-06,2.6620310852935656e-06,1.546265662211433e-06
1.5042024162734699e-05,1.3945212102588142e-05,1.1992296558285734e-05,9.579331923081947e-06,7.128459432831959e-06,4.950873044856217e-06,3.2277940422241537e-06,1.9848546974337877e-06,1.1546937025687286e-06
1.043793116492637e-05,9.677500799204322e-06,8.323483787538725e-06,6.650415644183638e-06,4.950873044856217e-06,3.44066792772196e-06,2.2453782874079195e-06,1.382847566980931e-06,8.064326735862121e-07
6.796041954172693e-06,6.301602827949401e-06,5.4211658964989175e-06,4.333183709672548e-06,3.2277940422241537e-06,2.2453782874079195e-06,1.4675237271036384e-06,9.059050293226195e-07,5.302538567017974e-07
4.17027185181295e-06,3.867514849931179e-06,3.328361426066473e-06,2.6620310852935656e-06,1.9848546974337877e-06,1.382847566980931e-06,9.059050293226195e-07,5.612460020362436e-07,3.3039390448949294e-07
2.4178913246443795e-06,2.242957845887007e-06,1.931396184328217e-06,1.546265662211433e-06,1.1546937025687286e-06,8.064326735862121e-07,5.302538567017974e-07,3.3039390448949294e-07,1.9623064857149432e-07
